Activity,date,time,user1_lat,user1_long,user1_altituide,user1_velocity,user1_ax,user1_ay,user1_az,user1_gx,user1_gy,user1_gz,user2_lat,user2_long,user2_altituide,user2_velocity,user2_ax,user2_ay,user2_az,user2_gx,user2_gy,user2_gz,Distance
Standing,9/10/2021,15:59:01,37.6021984,126.8649007,9.8,0.0010811,0.1,0,-0.1,0,-0.1,0,37.6022218,126.8649762,36.88130256,6.85E-05,0,0,-0.1,0.1,0,0.1,7.142077711
Standing,9/10/2021,15:59:02,37.6021984,126.8649007,9.8,0.0010811,0.1,0,0,0,0,0,37.6022219,126.8649762,36.76784745,0.0041294,0.1,0,0,0,-0.1,0.1,7.146136201
Standing,9/10/2021,15:59:03,37.6022017,126.864892,9.4,0.6599831,0.1,-0.1,0,0,0,0,37.6022219,126.8649762,36.76784745,0.0041294,0,-0.1,-0.2,0.1,0.3,-0.1,7.750298054
Standing,9/10/2021,15:59:04,37.6022017,126.864892,9.4,0.6599831,0.1,-0.1,0,0,0,0,37.6022219,126.8649762,36.76784745,0.0041294,-0.2,0.1,0.1,-0.1,-0.3,-0.1,7.750298054
Standing,9/10/2021,15:59:05,37.6022017,126.864892,9.4,0.6599831,0,-0.1,0.1,-0.1,0,0,37.6022219,126.8649762,36.76784745,0.0041294,0,0,0,0,0.2,0,7.750298054
Standing,9/10/2021,15:59:06,37.6021992,126.8649023,9.4,0.1765168,-0.1,-0.2,-0.1,-0.1,0.3,0,37.6022219,126.8649762,36.76784745,0.0041294,0.2,-0.2,0.2,0,0.2,0.1,6.982486062
Standing,9/10/2021,15:59:07,37.6021992,126.8649023,9.4,0.1765168,-0.1,0.1,0.1,0,0,-0.1,37.6022219,126.8649762,36.92112454,0.0002414,0.1,0,-0.2,0,0.4,-0.1,6.982486062
Standing,9/10/2021,15:59:08,37.6021992,126.8649023,9.4,0.1765168,-0.1,0,0,0.1,-0.1,0,37.6022219,126.8649762,36.92112454,0.0002414,0.3,-0.1,-0.3,0.2,0.5,0.1,6.982486062
Standing,9/10/2021,15:59:09,37.6021976,126.8649023,9.4,0.0246427,0,-0.1,-0.1,0,0,0,37.6022219,126.8649762,36.92112454,0.0002414,-0.3,-0.3,-0.3,0.2,-0.7,-0.1,7.048752284
Standing,9/10/2021,15:59:10,37.6021976,126.8649023,9.4,0.0246427,0.1,-0.1,0,0,-0.1,0,37.6022219,126.8649762,36.92112454,0.0002414,0.1,0,-0.1,0,0.3,0,7.048752284
Standing,9/10/2021,15:59:11,37.6021976,126.8649023,9.4,0.0246427,-0.1,-0.1,0,0,-0.1,0,37.6022219,126.8649762,36.92112454,0.0002414,0,-0.1,0.1,0,0,0,7.048752284
Standing,9/10/2021,15:59:12,37.6021978,126.8649021,9.4,0.0033285,0,-0.1,-0.1,0,0.1,0,37.6022219,126.8649763,37.0792274,0.0020848,0.1,-0.1,0,0,0.1,0,7.064703738
Standing,9/10/2021,15:59:13,37.6021978,126.8649021,9.4,0.0033285,0.3,0.1,-0.1,0,-0.2,0.1,37.6022219,126.8649763,37.0792274,0.0020848,-0.2,0.1,0.4,-0.2,-1.7,0.1,7.064703738
Standing,9/10/2021,15:59:14,37.6021978,126.8649021,9.4,0.0033285,-0.1,-0.1,0.4,0,0.1,0,37.6022219,126.8649763,37.0792274,0.0020848,0.1,-0.2,0,0,0.1,0.1,7.064703738
Standing,9/10/2021,15:59:15,37.6021978,126.8649021,9.4,7.19E-05,0,-0.1,0,0,0,0,37.6022219,126.8649763,37.0792274,0.0020848,0.1,-0.1,0.1,0,-0.3,0.1,7.064703738
Standing,9/10/2021,15:59:16,37.6021978,126.8649021,9.4,7.19E-05,0,-0.1,0,0,0,0,37.6022219,126.8649763,37.0792274,0.0020848,0.1,0,0.1,-0.1,0.1,0.1,7.064703738
Standing,9/10/2021,15:59:17,37.6021978,126.8649021,9.4,7.19E-05,0,-0.1,-0.1,0,0.1,0.1,37.602222,126.8649763,37.23120149,0.002615,0,-0.1,0.1,0,0,0,7.068929089
Standing,9/10/2021,15:59:18,37.6021978,126.8649021,9.4,3.79E-05,-0.1,-0.1,-0.1,-0.1,0.2,0,37.602222,126.8649763,37.23120149,0.002615,0,-0.1,0,0,0,0,7.068929089
Standing,9/10/2021,15:59:19,37.6021978,126.8649021,9.4,3.79E-05,0.3,0,-0.1,0.1,-0.4,0,37.602222,126.8649763,37.23120149,0.002615,0.2,0,0.2,-0.2,2.3,-0.1,7.068929089
Standing,9/10/2021,15:59:20,37.6021978,126.8649021,9.4,3.79E-05,-0.1,-0.1,0.1,0,0.1,0,37.602222,126.8649763,37.23120149,0.002615,0.1,0,0.2,0,-0.9,0.2,7.068929089
Standing,9/10/2021,15:59:21,37.6021978,126.8649021,9.4,2.30E-06,0.2,0,0,0,0,0,37.602222,126.8649763,37.23120149,0.002615,-0.4,-0.2,-1.2,0.7,-0.3,-0.3,7.068929089
Standing,9/10/2021,15:59:22,37.6021978,126.8649021,9.4,2.30E-06,0.1,-0.1,0,0,0,0,37.602222,126.8649763,37.69547104,7.90E-05,-0.4,0.2,0,0,0.1,-0.2,7.068929089
Standing,9/10/2021,15:59:23,37.6021978,126.8649021,9.4,2.30E-06,0.3,-0.2,0,0,0,-0.1,37.602222,126.8649763,37.69547104,7.90E-05,-0.1,-0.1,0,0,0.2,-0.1,7.068929089
Standing,9/10/2021,15:59:24,37.6021978,126.8649021,9.4,3.00E-07,-0.5,0.1,-0.6,0.1,-0.3,0.2,37.602222,126.8649763,37.69547104,7.90E-05,0.2,-0.5,0.1,0,0.3,0,7.068929089
Standing,9/10/2021,15:59:25,37.6021978,126.8649021,9.4,3.00E-07,-0.1,-0.1,0,-0.1,0.5,0,37.602222,126.8649763,37.69547104,7.90E-05,-0.7,-0.5,-1.1,0.7,0.5,-0.5,7.068929089
Standing,9/10/2021,15:59:26,37.6021978,126.8649021,9.4,3.00E-07,-0.4,-0.1,0.1,0,0.1,-0.1,37.602222,126.8649763,37.69547104,7.90E-05,-0.2,-0.1,-0.3,0.1,0.2,-0.1,7.068929089
Standing,9/10/2021,15:59:27,37.6021978,126.8649021,9.4,0,0,0,0.1,-0.1,0.1,0.1,37.602222,126.8649763,37.97210328,3.94E-05,0.1,-0.1,0.1,0,0.1,0,7.068929089
Standing,9/10/2021,15:59:28,37.6021978,126.8649021,9.4,0,-0.3,-0.1,-0.1,-0.3,0.3,0,37.602222,126.8649763,37.97210328,3.94E-05,0.4,0.1,0,0,-0.3,0.3,7.068929089
Standing,9/10/2021,15:59:29,37.6021978,126.8649021,9.4,0,0,0,-0.1,0,0.2,-0.2,37.602222,126.8649763,37.97210328,3.94E-05,-0.5,-0.3,-0.6,0.3,0.4,-0.2,7.068929089
Standing,9/10/2021,15:59:30,37.6021978,126.8649021,9.4,0,0.1,0,0,0.2,-0.7,0.2,37.602222,126.8649763,37.97210328,3.94E-05,-0.1,0.1,-0.3,0,0.8,-0.1,7.068929089
Standing,9/10/2021,15:59:31,37.6021978,126.8649021,9.4,0,-0.1,-0.1,0,0,-0.5,0.1,37.602222,126.8649763,37.97210328,3.94E-05,-0.4,-0.1,0.1,0,-0.6,-0.1,7.068929089
Standing,9/10/2021,15:59:32,37.6021978,126.8649021,9.4,0,0.1,-0.1,0,0,0.1,0,37.602222,126.8649763,38.04581847,2.10E-06,-0.2,-0.1,0.2,-0.1,-0.4,-0.1,7.068929089
Standing,9/10/2021,15:59:33,37.6021978,126.8649021,9.4,0,-0.1,-0.1,0,0,0,0,37.602222,126.8649763,38.04581847,2.10E-06,0.2,-0.2,0.3,-0.1,0.4,0,7.068929089
Standing,9/10/2021,15:59:34,37.6021986,126.8649135,9.8,0.6370833,0,-0.1,0,0,0.1,0,37.602222,126.8649763,38.04581847,2.10E-06,-0.1,0,0.5,-0.4,0.1,-0.2,6.113750985
Standing,9/10/2021,15:59:35,37.6021986,126.8649135,9.8,0.6370833,0.1,-0.1,0,0,0,0,37.602222,126.8649763,38.04581847,2.10E-06,-0.1,0.2,0.1,0,-0.3,0,6.113750985
Standing,9/10/2021,15:59:36,37.6022023,126.8649205,10.3,0.1544263,0,-0.1,0,0,0,0,37.602222,126.8649763,38.04581847,2.10E-06,-0.3,-0.3,-0.3,0.1,-1.7,0,5.381738918
Standing,9/10/2021,15:59:37,37.6022023,126.8649205,10.3,0.1544263,0,-0.2,0,-0.1,0.3,0,37.602222,126.8649764,37.93155047,0.0018217,-0.1,-0.3,0.3,-0.1,-0.6,0,5.38978692
Standing,9/10/2021,15:59:38,37.6022023,126.8649205,10.3,0.1544263,-0.1,-0.1,0,0,-0.1,0,37.602222,126.8649764,37.93155047,0.0018217,0.1,0.4,0,0,0.6,0,5.38978692
Standing,9/10/2021,15:59:39,37.6021998,126.8649209,10.3,0.03093,0,-0.1,0,0,0,0,37.602222,126.8649764,37.93155047,0.0018217,0.3,-0.4,0,0.2,0.6,-0.1,5.477147049
Standing,9/10/2021,15:59:40,37.6021998,126.8649209,10.3,0.03093,0,-0.1,0,0,0,0,37.602222,126.8649764,37.93155047,0.0018217,-0.1,-0.1,0.1,-0.1,-0.5,0,5.477147049
Standing,9/10/2021,15:59:41,37.6021998,126.8649209,10.3,0.03093,0,-0.1,0,0,0,0,37.602222,126.8649764,37.93155047,0.0018217,0,-0.1,0,0,0,0,5.477147049
Standing,9/10/2021,15:59:42,37.6021999,126.8649208,10.3,0.0013315,0,-0.1,0,0,0,0,37.6022221,126.8649764,37.80524148,0.0025173,0.1,2.2,-2.7,0.9,-3.5,1.7,5.48501261
Standing,9/10/2021,15:59:43,37.6021999,126.8649208,10.3,0.0013315,0.1,-0.1,0,0,0,0,37.6022221,126.8649764,37.80524148,0.0025173,0,-0.5,-0.2,0.4,-0.1,0.5,5.48501261
Standing,9/10/2021,15:59:44,37.6021999,126.8649208,10.3,0.0013315,0,-0.1,0,0,0,0,37.6022221,126.8649764,37.80524148,0.0025173,0.1,1.3,0.1,-0.9,0.2,-0.6,5.48501261
Standing,9/10/2021,15:59:45,37.6021999,126.8649208,10.3,0.0001762,0,-0.1,0,0,0,0,37.6022221,126.8649764,37.80524148,0.0025173,0.1,0,0,0,0,0.3,5.48501261
