Activity,date,time,user1_lat,user1_long,user1_altituide,user1_velocity,user1_ax,user1_ay,user1_az,user1_gx,user1_gy,user1_gz,user2_lat,user2_long,user2_altituide,user2_velocity,user2_ax,user2_ay,user2_az,user2_gx,user2_gy,user2_gz,Distance
Sitting,9/10/2021,15:34:09,37.6021337,126.8648657,5.2,0,0,0,0,0,0,0,37.6022441,126.864954,41.80470858,0.0015538,-0.8,-0.2,-0.4,0.4,0.4,-1,14.53303579
Sitting,9/10/2021,15:34:10,37.6021337,126.8648657,5.2,0,0,0,0.1,0,0,0,37.6022441,126.864954,41.80470858,0.0015538,0.8,0.1,-0.6,0.5,-0.9,2.5,14.53303579
Sitting,9/10/2021,15:34:11,37.6021337,126.8648657,5.2,0,0,-0.1,0.1,0,0,0,37.6022441,126.864954,41.80470858,0.0015538,0,1.5,0.5,-0.9,0.2,0.3,14.53303579
Sitting,9/10/2021,15:34:12,37.6021337,126.8648657,5.2,0,0,0,0,0,0,0,37.6022312,126.8649437,41.80470858,0.2094675,0.6,-1.5,-0.1,0.3,0.3,0,12.83571542
Sitting,9/10/2021,15:34:13,37.6021337,126.8648657,5.2,0,0.1,-0.1,0,0,0,0,37.6022312,126.8649437,41.80470858,0.2094675,-1.8,0.7,-1.8,1.1,-2.3,-0.6,12.83571542
Sitting,9/10/2021,15:34:14,37.6021337,126.8648657,5.2,0,0.2,-0.1,0.2,-0.1,-0.1,0,37.6022312,126.8649437,41.80470858,0.2094675,-0.8,-0.5,-0.1,0.1,-3.4,-0.3,12.83571542
Sitting,9/10/2021,15:34:15,37.6021337,126.8648657,5.2,0,0,0,0,0,0,0,37.6022184,126.8649455,41.66299055,0.9496626,0,-0.4,-1.8,0.6,1.4,-0.1,11.75263602
Sitting,9/10/2021,15:34:16,37.6021337,126.8648657,5.2,0,0,-0.1,0.1,0,0,0,37.6022184,126.8649455,41.66299055,0.9496626,0.8,-1.3,1.2,0.7,-0.4,0.2,11.75263602
Sitting,9/10/2021,15:34:17,37.6021337,126.8648657,5.2,0,0,-0.1,0.1,0,0,0,37.6022184,126.8649455,41.66299055,0.9496626,-0.9,-0.2,-1.1,0.3,-1,0.8,11.75263602
Sitting,9/10/2021,15:34:18,37.6021337,126.8648657,5.2,0,0,0.1,0,0.1,-0.1,-0.2,37.6022181,126.864949,41.66299055,0.5243788,-0.4,-0.3,0,0.3,-0.2,0,11.91333396
Sitting,9/10/2021,15:34:19,37.6021337,126.8648657,5.2,0,-0.1,0,-0.1,0,0,0,37.6022181,126.864949,41.66299055,0.5243788,-0.2,0.1,-0.1,-0.1,-0.1,0.1,11.91333396
